epoch,acc,loss,val_acc,val_loss
0,0.3857957681703699,1.7209819703334608,0.22372681778039447,2.3150975932294493
1,0.5075252989891371,1.4063812282048131,0.4936708860759494,1.376944735817324
2,0.5453541858391467,1.2828553454680738,0.4836620679029234,1.4238836388176317
3,0.56754369825865,1.2127044769504691,0.5716808948897248,1.2018579505877456
4,0.5786936522571999,1.1692627941498321,0.5521047983865791,1.2341735053139642
5,0.5925666973364935,1.1326008963014627,0.4989696791110967,1.4166844411565866
6,0.6021711131565705,1.1049519175526847,0.5977332940654682,1.1265483358203223
7,0.6101931922788892,1.0814957062432606,0.5840447453460098,1.1536152586713762
8,0.6203127874950806,1.056534515949379,0.5485722696584641,1.2462257312822946
9,0.6247654093880114,1.0433138148194623,0.6199587871475994,1.0666710768231653
10,0.6301379944824141,1.0238062826207501,0.6215778628025892,1.0586888640461019
11,0.6347746090167361,1.0117123958619232,0.6018545775508964,1.1316065653513767
12,0.6392272309118603,0.9995669578299571,0.5837503679541935,1.146875294668379
13,0.6427230910774536,0.9871527601801812,0.6111274653931102,1.1060800244431304
14,0.6499724011072459,0.978642822171749,0.614807182790814,1.0644712266340866
15,0.6470285188658257,0.9710202647527644,0.62569914632311,1.0586065500667596
16,0.650450781973108,0.9649133687142176,0.6286429202588193,1.024870319737734
17,0.6539834406689536,0.9560671231213687,0.6423314689607315,1.0078888987491228
18,0.6590616375355953,0.9395482061845837,0.6249632028435692,1.0762375934109254
19,0.6622263109541422,0.9340930876473056,0.6411539593583737,0.9866131774495551
20,0.6623367065383188,0.9268819684727869,0.5925816897613215,1.140652296348007
21,0.6671205151815862,0.9146031081775184,0.6430674124402722,0.9821033999784434
22,0.6707635694583184,0.9140233203919524,0.6315866941243437,1.036916850067287
23,0.6660165593420132,0.913002961881685,0.6370326758729453,1.0266834704673111
24,0.67661453541968,0.8979374443201593,0.6529290550661185,0.9936540067845104
25,0.6752897884128504,0.8995302271996491,0.6457168089315265,0.985003418595362
26,0.6776448942053285,0.8899335105285364,0.6396820723817459,1.0164409884467418
27,0.6819871205217595,0.8831271106185667,0.6454224315397101,1.007280343835902
28,0.6845262189523387,0.8774747714364649,0.6234913158844877,1.0481116053354118
29,0.6873965041442212,0.8745410718145783,0.6374742419957623,1.0367299757057826
30,0.6872861085600445,0.868486423549459,0.6312923167325273,1.0519223214248576
31,0.6892364305493583,0.8631882205048941,0.6501324698438636,0.9887889669086781
32,0.7135970561177553,0.8065369576265095,0.6806005298968515,0.9175881768697706
33,0.7191168353287803,0.7913542818079986,0.6779511333705047,0.9178264762922214
34,0.7219871205184695,0.7804612757815279,0.67912864293777,0.9115772033250082
35,0.7209199632036654,0.7778109831029161,0.6744186046687091,0.920801557405296
36,0.7247838086498475,0.7714178457025442,0.6786870768500455,0.9134855547441185
37,0.7246366145398053,0.7724136580363697,0.6798645864173107,0.9093022582493777
38,0.7265501380010603,0.7621404345822971,0.6785398881541373,0.9084428931496794
39,0.7309291628400667,0.7556447562276495,0.6797173977214026,0.9070273228066439
40,0.7302299908014647,0.7594324363955908,0.6760376803236987,0.9150989836617571
41,0.7277644894248099,0.7620036701752488,0.6766264351073313,0.9066782564424858
42,0.7307451701953857,0.7539653822941416,0.678098322066413,0.9100729518158491
43,0.7319227230976565,0.7461207905886035,0.6783926994582292,0.9071347728209317
44,0.7340938362476468,0.7448937815531965,0.681042095984576,0.9077641171569645
45,0.7349402023984845,0.7447523461050579,0.6813364733763922,0.9100061253410667
46,0.7366329346891928,0.7407430662665766,0.6798645864173107,0.9052014413004873
47,0.7347562097538033,0.7434687543090813,0.6808949072886679,0.90049719213913
48,0.7331002759933472,0.7378822954992911,0.6813364733412998,0.9092329282391447
49,0.7361177552941751,0.7347985847125715,0.6838386812068309,0.9064065451337058
50,0.7413431462763423,0.7328110478378373,0.6773623785517796,0.9152444123449767
51,0.7370009199653949,0.7362760254079964,0.6814836620372079,0.9122057149681864
52,0.737037718495647,0.7324095034050964,0.6775095672827803,0.9111900056043652
53,0.7393928242936086,0.7305645902856512,0.6844274359904635,0.9002292263427131
54,0.739834406623735,0.7234977177490087,0.680600529861759,0.9077364516356499
55,0.740680772773476,0.7228715439443755,0.6822196055167488,0.9082124960538321
56,0.7417479300893768,0.7230246664036714,0.6816308507331161,0.9077324462280857
57,0.7423735050641843,0.7216040309591917,0.6800117750781264,0.9098893236264713
58,0.7417847286174356,0.7229390886494514,0.6810420959494835,0.9131063315704847
59,0.7430358785659541,0.7180596413607979,0.6814836620372079,0.9174659189351138
60,0.7450597976124824,0.715863264010604,0.6820724168208405,0.9079567307333825
61,0.7446918123297003,0.7162808080956601,0.6823667942126569,0.9124946859362267
62,0.7453173873067012,0.7118223398413916,0.6857521342185444,0.9098538003811458
63,0.7468261269593085,0.7096038314017442,0.6833971151191065,0.917320081195938
64,0.7514627414947271,0.7035357805272254,0.6850161907390037,0.9105722594513835
65,0.7497700092040187,0.6977202920378516,0.6842802472594629,0.911606231874882
66,0.7514995400216893,0.7036364377740335,0.6833971150840139,0.9109905360900973
67,0.7526402943904178,0.6951527282505158,0.6853105681308199,0.9138947050642329
68,0.7490708371687067,0.7007841719644489,0.6839858698676465,0.9116849053211341
69,0.7505059797651963,0.6998234535755098,0.6851633794349118,0.9129463138564882
70,0.7483716651355881,0.7037314789407058,0.6860465116103607,0.9114819858437044
71,0.7492916283414467,0.6991819239715534,0.6848690020430955,0.9113891897813552
72,0.7473413063499394,0.7032583734916785,0.684427435955371,0.9125641072922888
73,0.752824287035099,0.6962918000673085,0.6833971150840139,0.9108684386861721
74,0.7502483900665908,0.6994153257960448,0.6829555489962895,0.9126393248973821
75,0.7509475620975161,0.7001961628252361,0.6829555489962895,0.9119212348951744
76,0.7496228150895898,0.7006027467796971,0.6835443037799221,0.9130385169078927
77,0.7513891444386094,0.6971749068863806,0.6835443037799221,0.9127110430764072
78,0.7529714811418511,0.6986418928086703,0.6838386955881842,0.9119270269522948
79,0.752824287035099,0.693928887254071,0.6831027376921976,0.914085997968763
80,0.7502483900709775,0.7021210835850776,0.6831027376921976,0.9133210613126084
81,0.7481876724952936,0.6979503734570199,0.6842802472594629,0.9120070804453331
82,0.7502851885946497,0.7001438894684203,0.6838386811717384,0.9166213180305047
83,0.7500643974284897,0.6996678029251625,0.6853105681308199,0.9100873037791091
84,0.7534866605379654,0.6950464134887477,0.6836914924758303,0.9135207696665656
85,0.7526770929228634,0.6974931722490088,0.6838386811717384,0.9112936417109692
86,0.7499172033140609,0.704899182946943,0.6841330585635547,0.9116811223124138
87,0.7468997240176196,0.7020979007428791,0.684427435955371,0.9117615475246125
88,0.7517203311911392,0.6989485044137206,0.6850161907390037,0.9122074123407273
89,0.7525666973332034,0.7009800417837794,0.6841330585635547,0.9128282984846439
90,0.7524195032209678,0.6958492453293507,0.684427435955371,0.9138457858987089
91,0.750579576818024,0.699900604794633,0.6845746246512792,0.9121245492687287
92,0.7509475621040962,0.6961521648198175,0.6839858698676465,0.9127298968309229
93,0.751499540022786,0.6969056176393539,0.6832499263881058,0.9120830505568734



0,0.40459981601174644,1.672145597603525,0.45996467474807456,1.5034502062476098
1,0.5089604415856267,1.3820648365362918,0.5372387400998555,1.3008710970975457
2,0.5436614535484384,1.269563427015303,0.4430379746923174,1.5004960890549015
3,0.5685372585107563,1.1991256446759417,0.5360612304799516,1.2536934219390672
4,0.5841766329357793,1.1549086628820004,0.5669708566469833,1.210212249176131
5,0.597019319233811,1.113574824491113,0.5621136296732411,1.2342403125229533
6,0.6043422263153343,1.0919908408100931,0.6056814836708279,1.0993023133116469
7,0.6144986200617779,1.0657635006843187,0.568737120989108,1.2061586824978032
8,0.6232934682645596,1.0440023252562634,0.6221666176388605,1.0290249250620858
9,0.6304323827057885,1.0236743808933213,0.5818369149600263,1.1333849557470075
10,0.6338178472872052,1.0095062427906785,0.5956726523403003,1.1113019732120706
11,0.638822447108696,1.0029856350406552,0.5930232558139535,1.1290516041993464
12,0.6450781968787052,0.9852869079259962,0.6335001472237884,1.0155660355831546
13,0.6463293468283203,0.9794681891587862,0.6033264645275243,1.0922162385768739
14,0.6525482980746574,0.9594861077955258,0.6136296732410951,1.0727988387473653
15,0.6558233670718975,0.9511762964517125,0.6337945246156047,0.9798093763631619
16,0.6569273229114705,0.9436041250092894,0.6320282602647069,1.0026895661967483
17,0.6609015639396358,0.9365108026971264,0.6504268472532262,0.9644148522768086
18,0.6659429622826054,0.9210874274814469,0.6365911098378597,0.9816584606398053
19,0.6673045078240739,0.9154205971391463,0.6407123932881955,1.001449979786877
20,0.6732658693696121,0.9067031597411183,0.6432146011537266,0.9960560966036339
21,0.6786384544651116,0.8963836465456558,0.6663232264113068,0.9218650005268707
