epoch,acc,loss,val_acc,val_loss
79,0.9946018893387314,0.0670636207237337,0.9946236559139785,0.07438752864317227
80,0.9919028340080972,0.07251073445184672,0.9946236562344336,0.07197106749780717
81,0.9973009446693657,0.06482178384033453,0.9946236559139785,0.07016029317052133
82,0.9932523616734144,0.06349683829989189,0.9946236559139785,0.0698020731008822
83,0.9959514170040485,0.06429422098776268,0.9946236562344336,0.06989875435829163
84,1.0,0.061740361023367496,0.9946236559139785,0.06790962502841026
85,0.9932523618342906,0.07434865337634376,0.9731182795698925,0.13667125455153886
86,0.9932523616734144,0.07291883125639799,0.9623655913978495,0.16856578116615614
87,0.9946018893387314,0.06743028019925683,0.978494623655914,0.12844674902096873
88,0.9932523616734144,0.06551820423338417,0.9838709677419355,0.09656561025848953
89,0.9973009446693657,0.061751439282607776,0.989247311827957,0.08537889712600298
90,0.9959514170040485,0.06550878769995873,0.9946236559139785,0.08057094445472122
91,0.9946018893387314,0.06621180077594944,0.9946236559139785,0.07958777809655794
92,0.989203778757901,0.07952607277273005,0.9946236562344336,0.07668375970935949
93,0.9932523616734144,0.06590187465131042,0.989247311827957,0.07772084974473523
94,0.9932523616734144,0.06506874055354057,0.9946236559139785,0.07114605529494183
95,0.989203778757901,0.08155629782863313,0.9946236559139785,0.07128828683848022
96,0.9946018893387314,0.0615417537670306,0.9946236559139785,0.07122664934685154
97,0.9932523616734144,0.06673006401692647,0.9946236559139785,0.07063110092634796
98,0.9946018893387314,0.06998089836676594,0.9946236559139785,0.07042225229964462
99,0.9946018893387314,0.06643922136299685,0.9946236562344336,0.0710425957116068
100,0.9932523616734144,0.06452941311857639,0.9946236559139785,0.07062046261884833
101,0.9986504723346828,0.05754167480989989,0.9946236559139785,0.07072953851793402
102,0.9973009446693657,0.0677658107820471,0.9946236559139785,0.07077068170552613
103,0.9986504723346828,0.06071532620230184,0.9946236559139785,0.0711361859194053
104,0.9959514170040485,0.06631044357733527,0.9946236559139785,0.07056613803230306
105,0.9946018893387314,0.06635465880154598,0.9946236559139785,0.07039362784995827
106,0.9959514170040485,0.06053523746458625,0.9946236559139785,0.07088163150574571
107,0.9946018894191696,0.07143689299884595,0.9946236559139785,0.07123068828255899
108,0.9932523616734144,0.06876594184139963,0.9946236559139785,0.07118253710289155
109,0.9959514170040485,0.06562749589020424,0.9946236559139785,0.07136501383877569
110,0.9959514170040485,0.06262959670602229,0.9946236559139785,0.07156278329190388
111,0.9959514170040485,0.06051309575677401,0.9946236559139785,0.07171176602282832
112,0.9986504723346828,0.05818398849845093,0.9946236559139785,0.0722541323592586
113,0.9946018893387314,0.06528960105016647,0.9946236559139785,0.07243172267592081
114,0.9973009446693657,0.0606866977636309,0.9946236559139785,0.07198683180475748
115,0.9932523616734144,0.07239423412201215,0.9946236559139785,0.07201176469204246
116,0.9946018893387314,0.06579742887322558,0.9946236559139785,0.07177258342985184
117,0.9946018893387314,0.06481431424115029,0.9946236559139785,0.07198424200697612
118,0.9973009446693657,0.06081803927296087,0.9946236559139785,0.07193670818401922
119,0.9919028340080972,0.06612838324104083,0.9946236559139785,0.07226626847379951
120,0.9919028340080972,0.06430508508051616,0.9946236559139785,0.07199154874329926
121,0.9892037786774629,0.07176926323337111,0.9946236559139785,0.07215883622887315
122,0.9973009446693657,0.0641848460221902,0.9946236559139785,0.07240278510156498
123,0.9905533064232181,0.06924481607480892,0.9946236559139785,0.07212818630280034
124,0.9973009446693657,0.06331635830111992,0.9946236559139785,0.07226900051357926
