epoch,acc,loss,val_acc,val_loss
0,0.399705611778819,1.6798790704732436,0.49190462173382465,1.4630159537231426
1,0.5127506899734978,1.381271766945103,0.5200176626786015,1.3309508676840551
2,0.5459429622880888,1.2737917231548348,0.43435384163373636,1.5684544600421344
3,0.5674701012003389,1.2051908715405153,0.5609361201410684,1.215805101822782
4,0.5843238270534982,1.1554048264871086,0.564910214895496,1.2010082279123346
5,0.5962833486676984,1.1196179568230173,0.5922873123695053,1.1188422296199512
6,0.6006991720375054,1.0948813434248137,0.6143656167206358,1.079647018062321
7,0.6115547378148743,1.0710056960220828,0.607742125413542,1.0854436872564837
8,0.6212695492191279,1.046871727015189,0.6251103915219312,1.0490072003735982
9,0.6243238270513048,1.0292764901500726,0.6256991463406563,1.0187320118972334
10,0.6342226310958529,1.0117989627088881,0.5981748601707388,1.128940578660861
11,0.6329346826159855,1.0022921201956854,0.6267294672120133,1.0458558504111914
12,0.6420607175778772,0.9821223555207801,0.6283485428319106,1.0329802431076247
13,0.6410303587900353,0.9776092562943066,0.6301148072179009,1.0356596871477945
14,0.6553449862016486,0.9567234957623942,0.6485133942064202,0.972150212847418
15,0.6556393744316031,0.9465079441439042,0.6418899028905533,0.9908144487013774
16,0.6554553817913087,0.9483236281895923,0.6423314689782776,0.999086213175044
17,0.6628150873986975,0.9277965427190751,0.6460111863759815,0.9919596787301941
18,0.6671205151804895,0.92214708127335,0.6458639976800734,0.9927404384455822
19,0.6688132474766812,0.9172993436272032,0.6620547541948778,0.9369826734785406
20,0.6674885004632717,0.905516006628526,0.6305563733056253,1.037779798885286
21,0.6741858325683423,0.9023465940287712,0.6451280542005327,1.0048381907819894
22,0.6772401104021643,0.8905566335974643,0.6585222255281746,0.9567107233469158
23,0.6774241030424587,0.8821810713665356,0.6551368855222871,0.9561021077411821
24,0.6825022999091004,0.874487411320045,0.6510156020368588,0.9662788584192324
25,0.6861453541880259,0.8661822597193082,0.6508684133409506,0.9794883829795651
26,0.6839742410369388,0.8647128768480471,0.6585222255281746,0.9575543775957123
27,0.6903771849147968,0.8586133786155855,0.6599941124872561,0.9645578950722498
28,0.6885372585140463,0.8564894560771791,0.6392405063291139,1.0163922940137142
29,0.6924011039569384,0.8502490631636942,0.6723579629435411,0.9280413827862429
30,0.6969641214417227,0.8385582522284359,0.6666176038031232,0.9411639479072016
31,0.6992088316478308,0.8335926960407317,0.6532234324754811,0.9766320464608947
32,0.6986936522550066,0.8351540052901745,0.6501324698614098,0.9729394445638289
33,0.7029254829850675,0.8249194283625788,0.6638210185457757,0.9498996851828156
34,0.7094388224514888,0.8144410010862482,0.6588166028673522,0.9845920393036716
35,0.7090708371709,0.8103198012015966,0.6571975272123625,1.0083842442110773
36,0.7081140754435626,0.8109557688071735,0.6591109803118073,0.9455934861915618
37,0.7054277828930712,0.8088441927014082,0.656020017697736,0.9723876150418703
38,0.7112787488566261,0.8021288650805729,0.6499852811655017,0.9871984801644749
39,0.712382704696199,0.79341514464574,0.6435089785455429,1.004624108374031
40,0.7343882244721178,0.7418604293654791,0.6851633794875506,0.8829370690051829
41,0.7453541858369535,0.7168777764841516,0.6873712099261728,0.8829243306661656
42,0.7462741490406187,0.7078241252021825,0.6850161907916424,0.8879790983727864
43,0.7490708371730934,0.7085955410981902,0.6867824551425402,0.8829839120095079
44,0.7534498620066165,0.6987610847136244,0.6848690020957343,0.8853155556657155
45,0.7524931002825691,0.6926493948012618,0.6889902855811626,0.8880564843271281
46,0.7538178472904953,0.6932501777510305,0.6851633794875506,0.887994813329513
47,0.756982520699172,0.6909722995637422,0.6886959081893462,0.8813874053365524
48,0.7561361545582046,0.6829609363147066,0.6916396821075094,0.8843306702728092
49,0.75661453542297,0.6836542392040242,0.690314983844336,0.8903546356474051
50,0.7572769089302231,0.6779575850882438,0.6917868708034175,0.8880842324737804
51,0.7593008279712681,0.6804592095215384,0.6928171916747746,0.8867498895579449
52,0.758712051519036,0.6748146523964328,0.6892846629729789,0.8894063625259894
53,0.7634958601721734,0.6666378571752463,0.6916396821075094,0.8911524601532916
54,0.7593008279734614,0.6719468060434687,0.6889902855811626,0.8930086331891073
55,0.7599264029504623,0.6680058144053518,0.6901677951484279,0.8919773014075342
56,0.7598528058921512,0.6674958144181786,0.6938475125461316,0.8885354851497282
57,0.7614719411245485,0.6677207898369818,0.6907565499320605,0.8918035000185424
58,0.7677276908967511,0.6600071488681362,0.6914924934116012,0.8882352833120409
59,0.7666237350516947,0.6558694433880817,0.6909037386279686,0.8888935950492317
60,0.7677276908945577,0.6516813987005492,0.6895790403647952,0.8899526935764926
61,0.7663661453574758,0.6543976321830153,0.6910509273238767,0.8876756421250036
62,0.7641214351491744,0.6570151330575882,0.690314983844336,0.8891252955865396
63,0.7649678012923352,0.6561688614286407,0.6914924934116012,0.8889397667336542
64,0.7644526218951242,0.6559318148245369,0.6911981160197849,0.8885311665589718
65,0.7681692732334575,0.6514512028580098,0.6916396821075094,0.8883232318340837
66,0.7686108555701641,0.6504111445048805,0.6914924934116012,0.8893715366392161
67,0.7701195952227714,0.6473968389962064,0.6916396821075094,0.8894236250979289
68,0.7654829806829662,0.6552743731371942,0.6917868708034175,0.8890691309211042
69,0.7689788408529462,0.6476161513201337,0.6914924934116012,0.8885252009008013
70,0.7685004599826974,0.6516821495677313,0.6911981160197849,0.8900261787516178
71,0.7671389144500024,0.6512264241882717,0.6906093612361522,0.8901154060099874
72,0.7686108555723574,0.6521681255666949,0.6906093612361522,0.8908876895132506
73,0.7682060717593231,0.6535139595025596,0.6914924934116012,0.8888139243613
74,0.769530818768346,0.6484370520713687,0.6914924934116012,0.888627446290848
75,0.7687580496802062,0.6491016650123123,0.6910509273238767,0.8887798384003054
76,0.7710763569523023,0.6485360874949844,0.6911981160197849,0.8897681760549335
77,0.7689052437913451,0.6455575039722334,0.6920812481952339,0.889614128561135
78,0.771959521623522,0.6479266988233129,0.692228436891142,0.8888493526813596
79,0.7673229070848133,0.6512520674860796,0.6919340594993256,0.890381335791048
80,0.7697884084680482,0.6489121384848776,0.6901677951484279,0.8891184042929761
81,0.7703403863845446,0.6453291904377959,0.6914924934116012,0.890629382494235
82,0.7702667893350069,0.6471411675976961,0.6907565499320605,0.8890950331661257
83,0.7667709291694136,0.6531533225786829,0.691345304715693,0.8899022501147351
84,0.7697884084702415,0.6507499738077341,0.6916396821075094,0.889599522247292
85,0.7681692732301675,0.649722104278747,0.6914924934116012,0.8892154766595957
86,0.7688684452632862,0.649504066776988,0.6916396821075094,0.8880182784692238
87,0.7685004599859875,0.651863615033598,0.6906093612361522,0.8889810500651695
